NumeroDeSequence,Tempo,PulsationManquee,DelaiAvantDeCommencer, DecalageMoyen,Complexite
10,90,74,6.664966583251953,0.08473068475723267,2
21,90,42,9.574715375900269,0.0885709990625796,3
24,90,40,9.571794748306274,0.10196414093176524,1
17,90,43,6.742960214614868,0.0991398016611735,1
20,90,43,10.456932783126831,0.08815579944186741,1
23,90,40,9.952762365341187,0.09782574531879831,3
16,90,44,10.004912376403809,0.09238752098970635,2
22,90,46,6.408945798873901,0.10113598660724919,3
14,90,50,6.551532030105591,0.11117053643251076,1
1,90,20,7.88827657699585,0.1431480955194544,2
5,90,48,9.569234848022461,0.08495208024978637,3
9,90,63,6.745427846908569,0.0875171388898577,2
13,90,37,6.938137054443359,0.09816961385765854,1
25,90,54,6.579355001449585,0.09924650914741284,3
2,90,24,10.949892520904541,0.1457949380079905,4
6,90,100,9.572506427764893,0.06299823522567749,2
18,90,74,9.408493280410767,0.0979154280253819,3
7,90,47,9.854411363601685,0.08116182684898376,2
3,90,60,9.388599634170532,0.06014633675416311,3
4,90,62,9.788649082183838,0.07925737566418117,2
12,90,53,10.284865617752075,0.09306580679757255,1
19,90,48,9.763026237487793,0.11161095668108036,3
26,90,60,9.704222202301025,0.10383296012878418,4
11,90,47,9.880943298339844,0.08386076368936678,1
8,90,63,9.88233232498169,0.06577842163317131,3
15,90,64,15.686979532241821,0.08613429898801057,2
